,employee_name,rental_date,rental_rate,customer_name,rental_id,film_id
311,Mike Hillyer,2005-05-28 20:53:31.000,0.99,WILLARD LUMPKIN,660,309
312,Mike Hillyer,2005-05-28 21:38:39.000,4.99,GLENN PULLEN,665,227
313,Mike Hillyer,2005-05-28 21:49:02.000,4.99,ENRIQUE FORSYTHE,667,174
314,Mike Hillyer,2005-05-28 21:54:45.000,2.99,ROBERTO VU,668,772
315,Mike Hillyer,2005-05-28 22:03:25.000,4.99,DONALD MAHON,669,804
316,Mike Hillyer,2005-05-28 22:07:30.000,0.99,TIM CARY,673,383
317,Mike Hillyer,2005-05-28 23:39:44.000,2.99,JAMIE WAUGH,681,735
318,Mike Hillyer,2005-05-29 00:09:48.000,2.99,SUE PETERS,683,443
319,Mike Hillyer,2005-05-29 00:27:10.000,4.99,NORMAN CURRIER,686,532
320,Mike Hillyer,2005-05-29 00:32:09.000,0.99,JO FOWLER,687,377
321,Mike Hillyer,2005-05-29 00:45:24.000,4.99,LAUREN HUDSON,688,898
322,Mike Hillyer,2005-05-29 00:54:53.000,4.99,ANNE POWELL,690,580
323,Mike Hillyer,2005-05-29 01:01:26.000,4.99,DON BONE,691,879
324,Mike Hillyer,2005-05-29 01:49:43.000,2.99,DANNY ISOM,694,129
325,Mike Hillyer,2005-05-29 01:50:53.000,2.99,CLAUDE HERZOG,695,930
326,Mike Hillyer,2005-05-29 01:59:10.000,2.99,RUTH MARTINEZ,696,450
327,Mike Hillyer,2005-05-29 02:10:52.000,0.99,EDNA WEST,698,309
328,Mike Hillyer,2005-05-29 02:18:54.000,0.99,EDITH MCDONALD,700,111
329,Mike Hillyer,2005-05-29 02:26:27.000,0.99,ROSA REYNOLDS,701,82
330,Mike Hillyer,2005-05-29 02:48:52.000,2.99,MARSHA DOUGLAS,705,616
331,Mike Hillyer,2005-05-29 03:05:49.000,0.99,MILDRED BAILEY,706,493
332,Mike Hillyer,2005-05-29 03:18:19.000,4.99,MATTIE HOFFMAN,707,179
333,Mike Hillyer,2005-05-29 03:48:01.000,2.99,ZACHARY HITE,709,537
334,Mike Hillyer,2005-05-29 03:48:36.000,2.99,GABRIEL HARDER,710,43
335,Mike Hillyer,2005-05-29 04:10:17.000,2.99,EDGAR RHOADS,713,800
336,Mike Hillyer,2005-05-29 04:22:41.000,2.99,JULIO NOLAND,715,442
337,Mike Hillyer,2005-05-29 04:52:23.000,2.99,GENE SANBORN,718,378
338,Mike Hillyer,2005-05-29 05:28:47.000,0.99,MARIE TURNER,721,247
339,Mike Hillyer,2005-05-29 05:30:31.000,2.99,LENA JENSEN,722,991
340,Mike Hillyer,2005-05-29 05:34:44.000,0.99,CHRISTOPHER GRECO,723,747
341,Mike Hillyer,2005-05-29 06:08:15.000,2.99,ROBERTO VU,727,356
342,Mike Hillyer,2005-05-29 06:12:38.000,2.99,CLAYTON BARBEE,728,55
343,Mike Hillyer,2005-05-29 07:00:59.000,2.99,SUE PETERS,730,761
344,Mike Hillyer,2005-05-29 07:25:16.000,0.99,ELIZABETH BROWN,731,896
345,Mike Hillyer,2005-05-29 07:35:21.000,0.99,ROY WHITING,733,647
346,Mike Hillyer,2005-05-29 08:08:13.000,4.99,ALEX GRESHAM,735,749
347,Mike Hillyer,2005-05-29 08:35:49.000,2.99,CHARLIE BESS,741,700
348,Mike Hillyer,2005-05-29 08:36:30.000,4.99,VERNON CHAPA,742,61
349,Mike Hillyer,2005-05-29 09:22:57.000,4.99,ALICIA MILLS,745,127
350,Mike Hillyer,2005-05-29 09:26:34.000,0.99,TONI HOLT,747,434
351,Mike Hillyer,2005-05-29 09:27:00.000,2.99,MARIA MILLER,748,615
352,Mike Hillyer,2005-05-29 09:41:40.000,4.99,CASSANDRA WALTERS,750,159
353,Mike Hillyer,2005-05-29 09:55:43.000,0.99,HEATHER MORRIS,751,595
354,Mike Hillyer,2005-05-29 10:14:15.000,2.99,ELLEN SIMPSON,752,375
355,Mike Hillyer,2005-05-29 10:28:45.000,2.99,VICKI FIELDS,756,692
356,Mike Hillyer,2005-05-29 10:29:47.000,2.99,RICKY SHELBY,757,238
357,Mike Hillyer,2005-05-29 11:07:25.000,4.99,JANE BENNETT,760,715
358,Mike Hillyer,2005-05-29 11:15:51.000,4.99,JAMIE RICE,762,805
359,Mike Hillyer,2005-05-29 11:32:15.000,4.99,DIANE COLLINS,763,439
360,Mike Hillyer,2005-05-29 11:37:35.000,4.99,VALERIE BLACK,764,239
361,Mike Hillyer,2005-05-29 11:38:34.000,0.99,JUDY GRAY,765,114
362,Mike Hillyer,2005-05-29 11:47:02.000,4.99,MARTIN BALES,766,465
363,Mike Hillyer,2005-05-29 12:51:44.000,2.99,ISAAC OGLESBY,769,333
364,Mike Hillyer,2005-05-29 13:08:06.000,0.99,ARMANDO GRUBER,772,730
365,Mike Hillyer,2005-05-29 13:18:05.000,2.99,KEN PREWITT,773,55
366,Mike Hillyer,2005-05-29 13:19:43.000,4.99,ISAAC OGLESBY,774,265
367,Mike Hillyer,2005-05-29 13:35:35.000,0.99,CINDY FISHER,776,945
368,Mike Hillyer,2005-05-29 14:09:53.000,0.99,JAVIER ELROD,778,395
369,Mike Hillyer,2005-05-29 14:17:17.000,4.99,DAWN SULLIVAN,779,117
370,Mike Hillyer,2005-05-29 14:18:32.000,0.99,JOHN FARNSWORTH,780,417
371,Mike Hillyer,2005-05-29 14:23:58.000,0.99,DONALD MAHON,781,18
372,Mike Hillyer,2005-05-29 15:08:41.000,4.99,THERESA WATSON,785,8
373,Mike Hillyer,2005-05-29 16:13:55.000,2.99,WALLACE SLONE,788,166
374,Mike Hillyer,2005-05-29 16:17:07.000,2.99,MAX PITT,789,154
375,Mike Hillyer,2005-05-29 16:30:42.000,0.99,SONIA GREGORY,791,341
376,Mike Hillyer,2005-05-29 16:32:10.000,0.99,DEANNA BYRD,792,623
377,Mike Hillyer,2005-05-29 16:44:11.000,0.99,DIANE COLLINS,794,434
378,Mike Hillyer,2005-05-29 17:12:17.000,0.99,VIOLA HANSON,797,317
379,Mike Hillyer,2005-05-29 17:24:48.000,0.99,FREDERICK ISBELL,799,374
380,Mike Hillyer,2005-05-29 17:28:12.000,0.99,GREG ROBINS,800,97
381,Mike Hillyer,2005-05-29 18:10:24.000,4.99,DOLORES WAGNER,804,853
382,Mike Hillyer,2005-05-29 20:14:34.000,4.99,HENRY BILLINGSLEY,813,994
383,Mike Hillyer,2005-05-29 20:16:12.000,0.99,EMMA BOYD,814,345
384,Mike Hillyer,2005-05-29 20:24:28.000,0.99,BETTY WHITE,815,822
385,Mike Hillyer,2005-05-29 20:39:14.000,2.99,DWAYNE OLVERA,817,42
386,Mike Hillyer,2005-05-29 21:31:12.000,0.99,ROGER QUINTANILLA,821,741
387,Mike Hillyer,2005-05-29 21:36:00.000,4.99,COREY HAUSER,822,578
388,Mike Hillyer,2005-05-29 21:39:37.000,4.99,MARIO CHEATHAM,823,715
389,Mike Hillyer,2005-05-29 21:45:32.000,4.99,KEITH RICO,824,771
390,Mike Hillyer,2005-05-29 21:56:15.000,0.99,GERTRUDE CASTILLO,826,489
391,Mike Hillyer,2005-05-29 21:58:43.000,0.99,BYRON BOX,827,12
392,Mike Hillyer,2005-05-29 22:14:55.000,2.99,AGNES BISHOP,828,540
393,Mike Hillyer,2005-05-29 22:16:42.000,0.99,BILLY POULIN,829,367
394,Mike Hillyer,2005-05-29 22:43:55.000,2.99,LINDA WILLIAMS,830,759
395,Mike Hillyer,2005-05-29 22:50:25.000,4.99,RAUL FORTIER,831,854
396,Mike Hillyer,2005-05-29 23:21:56.000,4.99,TRAVIS ESTEP,833,637
397,Mike Hillyer,2005-05-29 23:37:00.000,2.99,BOBBY BOUDREAU,835,67
398,Mike Hillyer,2005-05-30 00:28:12.000,4.99,JERRY JORDON,839,411
399,Mike Hillyer,2005-05-30 00:31:17.000,4.99,JESSE SCHILLING,841,941
400,Mike Hillyer,2005-05-30 00:32:04.000,2.99,NELLIE GARRETT,842,505
401,Mike Hillyer,2005-05-30 00:58:20.000,4.99,FREDERICK ISBELL,844,117
402,Mike Hillyer,2005-05-30 01:17:25.000,0.99,THERESA WATSON,845,436
403,Mike Hillyer,2005-05-30 01:19:53.000,4.99,TROY QUIGLEY,848,300
404,Mike Hillyer,2005-05-30 01:23:07.000,2.99,OSCAR AQUINO,849,529
405,Mike Hillyer,2005-05-30 01:35:12.000,4.99,BRAD MCCURDY,850,521
406,Mike Hillyer,2005-05-30 01:35:15.000,0.99,DARRYL ASHCRAFT,851,610
407,Mike Hillyer,2005-05-30 01:36:57.000,4.99,NELSON CHRISTENSON,852,354
408,Mike Hillyer,2005-05-30 01:43:31.000,0.99,THELMA MURRAY,853,807
409,Mike Hillyer,2005-05-30 02:01:21.000,4.99,HEATHER MORRIS,856,865
410,Mike Hillyer,2005-05-30 02:10:32.000,4.99,SAMUEL MARLOW,858,279
411,Mike Hillyer,2005-05-30 02:45:16.000,4.99,BRANDY GRAVES,860,126
412,Mike Hillyer,2005-05-30 02:48:32.000,0.99,BRETT CORNWELL,861,812
413,Mike Hillyer,2005-05-30 03:09:11.000,2.99,JEFFREY SPEAR,862,264
414,Mike Hillyer,2005-05-30 03:27:17.000,2.99,CODY NOLEN,864,609
415,Mike Hillyer,2005-05-30 03:43:54.000,2.99,SUSAN WILSON,866,628
416,Mike Hillyer,2005-05-30 03:54:43.000,0.99,EMILY DIAZ,867,744
417,Mike Hillyer,2005-05-30 04:19:55.000,2.99,CYNTHIA YOUNG,868,788
418,Mike Hillyer,2005-05-30 04:25:47.000,2.99,CLARENCE GAMEZ,870,638
419,Mike Hillyer,2005-05-30 05:03:04.000,0.99,ALLAN CORNISH,872,852
420,Mike Hillyer,2005-05-30 05:36:21.000,0.99,JULIE SANCHEZ,874,79
421,Mike Hillyer,2005-05-30 05:48:59.000,0.99,MARGARET MOORE,877,196
422,Mike Hillyer,2005-05-30 05:49:13.000,2.99,MATTHEW MAHAN,878,928
423,Mike Hillyer,2005-05-30 06:15:36.000,4.99,GLENDA FRAZIER,881,131
424,Mike Hillyer,2005-05-30 06:16:06.000,2.99,DAN PAINE,882,841
425,Mike Hillyer,2005-05-30 06:41:32.000,4.99,DONNA THOMPSON,884,889
426,Mike Hillyer,2005-05-30 07:13:14.000,4.99,MARJORIE TUCKER,888,86
427,Mike Hillyer,2005-05-30 07:43:04.000,4.99,JOE GILLILAND,890,320
428,Mike Hillyer,2005-05-30 07:43:12.000,2.99,CLARENCE GAMEZ,891,572
429,Mike Hillyer,2005-05-30 08:02:56.000,4.99,NAOMI JENNINGS,892,103
430,Mike Hillyer,2005-05-30 08:31:31.000,0.99,BRYAN HARDISON,894,247
431,Mike Hillyer,2005-05-30 08:50:43.000,0.99,LAURIE LAWRENCE,895,602
432,Mike Hillyer,2005-05-30 09:10:01.000,4.99,EDWIN BURK,897,294
433,Mike Hillyer,2005-05-30 09:38:41.000,4.99,KIRK STCLAIR,900,775
434,Mike Hillyer,2005-05-30 09:40:40.000,2.99,LENA JENSEN,901,166
435,Mike Hillyer,2005-05-30 09:53:36.000,2.99,IAN STILL,902,331
436,Mike Hillyer,2005-05-30 10:11:29.000,2.99,SUE PETERS,903,529
437,Mike Hillyer,2005-05-30 10:25:00.000,0.99,DIANE COLLINS,905,953
438,Mike Hillyer,2005-05-30 10:37:27.000,0.99,LESLIE SEWARD,907,730
439,Mike Hillyer,2005-05-30 10:38:37.000,4.99,ANNE POWELL,908,968
440,Mike Hillyer,2005-05-30 10:43:38.000,4.99,GLEN TALBERT,909,827
441,Mike Hillyer,2005-05-30 10:46:16.000,2.99,JEREMY HURTADO,910,571
442,Mike Hillyer,2005-05-30 11:20:27.000,0.99,WENDY HARRISON,915,406
443,Mike Hillyer,2005-05-30 11:25:01.000,0.99,JENNIFER DAVIS,916,285
444,Mike Hillyer,2005-05-30 11:27:06.000,2.99,PHILLIP HOLM,917,792
445,Mike Hillyer,2005-05-30 11:58:50.000,2.99,PAMELA BAKER,923,410
446,Mike Hillyer,2005-05-30 12:10:59.000,2.99,MAE FLETCHER,924,723
447,Mike Hillyer,2005-05-30 12:32:39.000,2.99,FERNANDO CHURCHILL,929,936
448,Mike Hillyer,2005-05-30 12:53:01.000,0.99,LEE HAWKS,931,743
449,Mike Hillyer,2005-05-30 13:08:45.000,4.99,JANICE WARD,933,804
450,Mike Hillyer,2005-05-30 13:29:36.000,2.99,MABEL HOLLAND,935,528
451,Mike Hillyer,2005-05-30 13:52:49.000,0.99,WESLEY BULL,936,200
452,Mike Hillyer,2005-05-30 14:49:34.000,0.99,ADAM GOOCH,939,290
453,Mike Hillyer,2005-05-30 15:01:02.000,0.99,CHRISTIAN JUNG,940,283
454,Mike Hillyer,2005-05-30 15:02:25.000,2.99,WALLACE SLONE,941,792
455,Mike Hillyer,2005-05-30 15:20:19.000,4.99,EVELYN MORGAN,943,817
456,Mike Hillyer,2005-05-30 15:35:08.000,0.99,GLEN TALBERT,946,280
457,Mike Hillyer,2005-05-30 15:36:57.000,4.99,JOAN COOPER,947,979
458,Mike Hillyer,2005-05-30 15:50:39.000,2.99,HARRY ARCE,949,476
459,Mike Hillyer,2005-05-30 16:06:08.000,0.99,LOUISE JENKINS,950,109
460,Mike Hillyer,2005-05-30 16:34:02.000,2.99,ELLA OLIVER,953,474
461,Mike Hillyer,2005-05-30 18:45:17.000,4.99,MITCHELL WESTMORELAND,962,989
462,Mike Hillyer,2005-05-30 19:00:37.000,0.99,TYLER WREN,966,285
463,Mike Hillyer,2005-05-30 19:23:48.000,4.99,CLAYTON BARBEE,969,98
464,Mike Hillyer,2005-05-30 19:50:28.000,2.99,JOSEPH JOY,970,331
465,Mike Hillyer,2005-05-30 20:10:52.000,4.99,IAN STILL,971,639
466,Mike Hillyer,2005-05-30 20:21:07.000,0.99,NORMAN CURRIER,972,1
467,Mike Hillyer,2005-05-30 21:30:52.000,0.99,MICHELE GRANT,978,90
468,Mike Hillyer,2005-05-30 21:45:19.000,0.99,PRISCILLA LOWE,980,906
469,Mike Hillyer,2005-05-30 22:15:24.000,4.99,JARED ELY,982,778
470,Mike Hillyer,2005-05-30 22:15:51.000,0.99,WENDY HARRISON,983,12
471,Mike Hillyer,2005-05-30 22:18:35.000,0.99,BOB PFEIFFER,985,345
472,Mike Hillyer,2005-05-30 22:22:52.000,2.99,TERRY CARLSON,986,880
473,Mike Hillyer,2005-05-30 22:59:12.000,4.99,LISA ANDERSON,987,86
474,Mike Hillyer,2005-05-30 23:08:03.000,0.99,NANCY THOMAS,988,301
475,Mike Hillyer,2005-05-30 23:29:22.000,4.99,RENE MCALISTER,991,627
476,Mike Hillyer,2005-05-30 23:47:56.000,2.99,SHANNON FREEMAN,992,782
477,Mike Hillyer,2005-05-30 23:54:19.000,4.99,DUANE TUBBS,993,451
478,Mike Hillyer,2005-05-31 00:16:57.000,4.99,ALAN KAHN,998,745
479,Mike Hillyer,2005-05-31 00:47:56.000,0.99,JIMMY SCHRADER,1002,155
480,Mike Hillyer,2005-05-31 00:48:36.000,0.99,JAIME NETTLES,1004,348
481,Mike Hillyer,2005-05-31 00:57:08.000,2.99,DELORES HANSEN,1006,759
482,Mike Hillyer,2005-05-31 01:47:35.000,2.99,CLYDE TOBIAS,1009,554
483,Mike Hillyer,2005-05-31 02:18:05.000,2.99,TONI HOLT,1012,150
484,Mike Hillyer,2005-05-31 02:49:43.000,0.99,ROSEMARY SCHMIDT,1016,750
485,Mike Hillyer,2005-05-31 02:53:36.000,2.99,SANDRA MARTIN,1017,274
486,Mike Hillyer,2005-05-31 03:05:07.000,0.99,DIANNE SHELTON,1019,866
487,Mike Hillyer,2005-05-31 03:16:45.000,2.99,MINNIE ROMERO,1022,184
488,Mike Hillyer,2005-05-31 03:46:19.000,4.99,DORIS REED,1027,596
489,Mike Hillyer,2005-05-31 03:48:05.000,4.99,ALICE STEWART,1028,979
490,Mike Hillyer,2005-05-31 03:52:02.000,4.99,DIANE COLLINS,1029,451
491,Mike Hillyer,2005-05-31 04:06:47.000,4.99,MARGIE WADE,1030,861
492,Mike Hillyer,2005-05-31 04:23:01.000,0.99,JEFFERY PINSON,1031,204
493,Mike Hillyer,2005-05-31 04:50:07.000,2.99,DEBORAH WALKER,1033,3
494,Mike Hillyer,2005-05-31 05:01:09.000,4.99,NICHOLAS BARFIELD,1035,211
495,Mike Hillyer,2005-05-31 05:21:10.000,0.99,BARRY LOVELACE,1036,467
496,Mike Hillyer,2005-05-31 05:22:25.000,0.99,DAVE GARDINER,1037,176
497,Mike Hillyer,2005-05-31 05:35:16.000,2.99,LEAH CURTIS,1040,559
498,Mike Hillyer,2005-05-31 05:53:00.000,2.99,LESLIE SEWARD,1042,693
499,Mike Hillyer,2005-05-31 06:24:44.000,4.99,CHRISTINA RAMIREZ,1044,563
500,Mike Hillyer,2005-05-31 06:29:01.000,2.99,EDUARDO HIATT,1045,760
501,Mike Hillyer,2005-05-31 06:49:53.000,0.99,DORIS REED,1048,617
502,Mike Hillyer,2005-05-31 07:02:09.000,4.99,MARIAN MENDOZA,1051,229
503,Mike Hillyer,2005-05-31 07:07:03.000,4.99,BERTHA FERGUSON,1052,466
504,Mike Hillyer,2005-05-31 07:12:44.000,0.99,ALMA AUSTIN,1053,816
505,Mike Hillyer,2005-05-31 07:47:18.000,0.99,TRACY COLE,1055,358
506,Mike Hillyer,2005-05-31 07:58:06.000,0.99,SHEILA WELLS,1057,111
507,Mike Hillyer,2005-05-31 08:27:58.000,4.99,EDNA WEST,1061,215
508,Mike Hillyer,2005-05-31 08:44:29.000,0.99,MARIA MILLER,1063,545
509,Mike Hillyer,2005-05-31 08:54:56.000,0.99,STEVEN CURLEY,1065,741
510,Mike Hillyer,2005-05-31 09:12:13.000,4.99,AMY LOPEZ,1067,510
511,Mike Hillyer,2005-05-31 09:32:15.000,4.99,FRANCISCO SKIDMORE,1068,31
512,Mike Hillyer,2005-05-31 09:39:56.000,0.99,ALLISON STANLEY,1070,696
513,Mike Hillyer,2005-05-31 09:52:50.000,0.99,KAY CALDWELL,1072,560
514,Mike Hillyer,2005-05-31 09:55:04.000,2.99,JAMIE RICE,1073,115
515,Mike Hillyer,2005-05-31 10:13:34.000,0.99,MARGARET MOORE,1075,493
516,Mike Hillyer,2005-05-31 10:22:54.000,2.99,KIMBERLY LEE,1077,433
517,Mike Hillyer,2005-05-31 10:48:17.000,2.99,MARK RINEHART,1079,59
518,Mike Hillyer,2005-05-31 10:56:32.000,2.99,STANLEY SCROGGINS,1081,987
519,Mike Hillyer,2005-05-31 11:02:01.000,4.99,MINNIE ROMERO,1082,985
520,Mike Hillyer,2005-05-31 11:04:48.000,2.99,ARMANDO GRUBER,1083,522
521,Mike Hillyer,2005-05-31 11:10:17.000,4.99,NANCY THOMAS,1084,1000
522,Mike Hillyer,2005-05-31 11:15:43.000,4.99,ELIZABETH BROWN,1085,68
523,Mike Hillyer,2005-05-31 11:18:08.000,4.99,ERICA MATTHEWS,1087,95
524,Mike Hillyer,2005-05-31 11:38:29.000,2.99,ADAM GOOCH,1089,828
525,Mike Hillyer,2005-05-31 12:11:04.000,4.99,VICKIE BREWER,1091,843
526,Mike Hillyer,2005-05-31 13:15:41.000,0.99,MATTIE HOFFMAN,1095,992
527,Mike Hillyer,2005-05-31 13:30:49.000,2.99,PENNY NEAL,1096,237
528,Mike Hillyer,2005-05-31 14:03:21.000,4.99,GILBERT SLEDGE,1100,71
529,Mike Hillyer,2005-05-31 14:13:59.000,4.99,CHRISTY VARGAS,1101,260
530,Mike Hillyer,2005-05-31 14:24:18.000,2.99,JONATHAN SCARBOROUGH,1103,693
531,Mike Hillyer,2005-05-31 14:30:01.000,2.99,LEO EBERT,1104,353
532,Mike Hillyer,2005-05-31 14:33:56.000,2.99,JESSICA HALL,1105,373
533,Mike Hillyer,2005-05-31 15:12:15.000,2.99,HERMAN DEVORE,1109,442
534,Mike Hillyer,2005-05-31 15:22:51.000,0.99,TERRY GRISSOM,1110,452
535,Mike Hillyer,2005-05-31 15:24:19.000,2.99,JOHN FARNSWORTH,1111,252
536,Mike Hillyer,2005-05-31 15:51:39.000,0.99,KRISTIN JOHNSTON,1112,535
537,Mike Hillyer,2005-05-31 16:00:33.000,0.99,EDITH MCDONALD,1114,496
538,Mike Hillyer,2005-05-31 16:07:09.000,2.99,EDNA WEST,1115,463
539,Mike Hillyer,2005-05-31 16:15:31.000,4.99,LORETTA CARPENTER,1117,897
540,Mike Hillyer,2005-05-31 16:23:02.000,4.99,BEN EASTER,1118,48
541,Mike Hillyer,2005-05-31 16:34:27.000,2.99,WESLEY BULL,1119,962
542,Mike Hillyer,2005-05-31 16:37:14.000,4.99,LAWRENCE LAWTON,1120,637
543,Mike Hillyer,2005-05-31 16:37:36.000,4.99,DENISE KELLY,1121,369
544,Mike Hillyer,2005-05-31 16:39:33.000,2.99,STACY CUNNINGHAM,1122,305
545,Mike Hillyer,2005-05-31 17:23:44.000,4.99,CLAUDIA FULLER,1125,260
546,Mike Hillyer,2005-05-31 18:00:48.000,0.99,GLEN TALBERT,1129,85
547,Mike Hillyer,2005-05-31 18:44:19.000,2.99,MARJORIE TUCKER,1131,582
548,Mike Hillyer,2005-05-31 19:12:21.000,4.99,BEVERLY BROOKS,1133,929
549,Mike Hillyer,2005-05-31 19:20:14.000,0.99,JACK FOUST,1137,717
550,Mike Hillyer,2005-05-31 19:30:27.000,4.99,BARRY LOVELACE,1138,859
551,Mike Hillyer,2005-05-31 19:34:52.000,4.99,WALLACE SLONE,1139,145
552,Mike Hillyer,2005-05-31 19:46:38.000,0.99,ELIZABETH BROWN,1142,870
553,Mike Hillyer,2005-05-31 20:04:10.000,0.99,GERTRUDE CASTILLO,1144,535
554,Mike Hillyer,2005-05-31 20:13:45.000,4.99,SONIA GREGORY,1145,251
555,Mike Hillyer,2005-05-31 21:29:00.000,4.99,VIRGIL WOFFORD,1151,284
556,Mike Hillyer,2005-05-31 21:42:09.000,0.99,CHERYL MURPHY,1154,599
557,Mike Hillyer,2005-05-31 22:47:45.000,0.99,KATHERINE RIVERA,1157,317
558,Mike Hillyer,2005-06-14 22:55:13.000,4.99,ELMER NOE,1159,961
559,Mike Hillyer,2005-06-14 23:07:08.000,4.99,MIRIAM MCKINNEY,1161,369
560,Mike Hillyer,2005-06-14 23:09:38.000,2.99,DANIEL CABRAL,1162,220
561,Mike Hillyer,2005-06-14 23:12:46.000,4.99,TERRANCE ROUSH,1163,915
562,Mike Hillyer,2005-06-14 23:16:26.000,0.99,JOYCE EDWARDS,1164,807
563,Mike Hillyer,2005-06-14 23:17:03.000,4.99,CATHERINE CAMPBELL,1166,551
564,Mike Hillyer,2005-06-14 23:35:09.000,2.99,HERMAN DEVORE,1168,952
565,Mike Hillyer,2005-06-14 23:54:34.000,0.99,CHARLES KOWALSKI,1172,589
566,Mike Hillyer,2005-06-15 00:28:37.000,4.99,CECIL VINES,1176,596
567,Mike Hillyer,2005-06-15 00:36:50.000,4.99,SHERRY MARSHALL,1179,177
568,Mike Hillyer,2005-06-15 00:45:21.000,2.99,ALMA AUSTIN,1182,236
569,Mike Hillyer,2005-06-15 00:49:19.000,2.99,FRANK WAGGONER,1183,154
570,Mike Hillyer,2005-06-15 00:56:45.000,0.99,HARRY ARCE,1186,341
571,Mike Hillyer,2005-06-15 00:58:50.000,0.99,RAYMOND MCWHORTER,1187,245
572,Mike Hillyer,2005-06-15 01:04:07.000,2.99,AUDREY RAY,1188,55
573,Mike Hillyer,2005-06-15 01:04:22.000,2.99,VIOLA HANSON,1189,29
574,Mike Hillyer,2005-06-15 01:18:39.000,4.99,HOLLY FOX,1192,898
575,Mike Hillyer,2005-06-15 01:37:38.000,0.99,SARA PERRY,1195,491
576,Mike Hillyer,2005-06-15 01:38:31.000,4.99,JULIE SANCHEZ,1196,222
577,Mike Hillyer,2005-06-15 01:42:46.000,2.99,JOE GILLILAND,1197,835
578,Mike Hillyer,2005-06-15 01:59:51.000,0.99,ELMER NOE,1200,732
579,Mike Hillyer,2005-06-15 02:08:04.000,0.99,JIM REA,1202,619
580,Mike Hillyer,2005-06-15 02:09:02.000,2.99,TOM MILNER,1203,481
581,Mike Hillyer,2005-06-15 02:25:56.000,4.99,PATRICK NEWSOM,1205,103
582,Mike Hillyer,2005-06-15 02:30:03.000,0.99,RANDY GAITHER,1208,164
583,Mike Hillyer,2005-06-15 02:31:12.000,4.99,JAMIE RICE,1209,327
584,Mike Hillyer,2005-06-15 03:03:33.000,2.99,BILLY POULIN,1212,789
585,Mike Hillyer,2005-06-15 03:18:40.000,4.99,CATHERINE CAMPBELL,1214,979
586,Mike Hillyer,2005-06-15 03:21:00.000,2.99,CRYSTAL FORD,1215,55
587,Mike Hillyer,2005-06-15 03:23:48.000,4.99,ROBIN HAYES,1216,865
588,Mike Hillyer,2005-06-15 03:25:59.000,4.99,SCOTT SHELLEY,1219,659
589,Mike Hillyer,2005-06-15 03:26:15.000,4.99,KRISTINA CHAMBERS,1220,354
590,Mike Hillyer,2005-06-15 03:35:16.000,4.99,MIKE WAY,1221,460
591,Mike Hillyer,2005-06-15 03:38:49.000,4.99,REGINA BERRY,1222,614
592,Mike Hillyer,2005-06-15 03:45:35.000,0.99,EDDIE TOMLIN,1225,418
593,Mike Hillyer,2005-06-15 03:46:10.000,0.99,RODNEY MOELLER,1226,496
594,Mike Hillyer,2005-06-15 03:50:36.000,2.99,ANTONIO MEEK,1228,977
595,Mike Hillyer,2005-06-15 03:53:13.000,2.99,TIM CARY,1229,463
596,Mike Hillyer,2005-06-15 04:04:09.000,0.99,CLIFFORD BOWENS,1230,504
597,Mike Hillyer,2005-06-15 04:18:37.000,2.99,GUY BROWNLEE,1233,916
598,Mike Hillyer,2005-06-15 04:21:52.000,0.99,ERIK GUILLEN,1234,155
599,Mike Hillyer,2005-06-15 04:31:28.000,2.99,IRMA PEARSON,1235,223
600,Mike Hillyer,2005-06-15 04:34:27.000,2.99,JANICE WARD,1236,698
601,Mike Hillyer,2005-06-15 04:49:08.000,2.99,EILEEN CARR,1238,773
602,Mike Hillyer,2005-06-15 04:53:01.000,0.99,MARCUS HIDALGO,1239,816
603,Mike Hillyer,2005-06-15 04:58:07.000,2.99,CYNTHIA YOUNG,1240,841
604,Mike Hillyer,2005-06-15 05:05:07.000,4.99,DEBBIE REYES,1242,179
605,Mike Hillyer,2005-06-15 05:08:40.000,4.99,ANDRE RAPP,1244,229
606,Mike Hillyer,2005-06-15 05:11:19.000,4.99,KEITH RICO,1246,95
607,Mike Hillyer,2005-06-15 05:16:40.000,4.99,BECKY MILES,1247,881
608,Mike Hillyer,2005-06-15 05:38:09.000,4.99,MIKE WAY,1249,460
609,Mike Hillyer,2005-06-15 06:05:18.000,4.99,JULIA FLORES,1252,253
610,Mike Hillyer,2005-06-15 06:56:39.000,2.99,TYRONE ASHER,1263,900
611,Mike Hillyer,2005-06-15 07:00:50.000,4.99,CATHY SPENCER,1265,219
612,Mike Hillyer,2005-06-15 07:29:30.000,0.99,APRIL BURNS,1268,795
613,Mike Hillyer,2005-06-15 07:32:24.000,4.99,JORDAN ARCHULETA,1271,84
614,Mike Hillyer,2005-06-15 07:42:58.000,0.99,JUANITA MASON,1272,687
615,Mike Hillyer,2005-06-15 07:52:35.000,0.99,DARRYL ASHCRAFT,1273,79
616,Mike Hillyer,2005-06-15 07:52:52.000,2.99,RAY HOULE,1274,608
617,Mike Hillyer,2005-06-15 07:55:43.000,4.99,KRISTIN JOHNSTON,1275,212
618,Mike Hillyer,2005-06-15 08:21:39.000,2.99,CHESTER BENNER,1281,649
619,Mike Hillyer,2005-06-15 08:25:33.000,2.99,MATHEW BOLIN,1282,42
620,Mike Hillyer,2005-06-15 08:27:33.000,2.99,DARRELL POWER,1284,304
